SAM_ID	TYPE	RELATION	VALUE	UNIT	REG_ID
SAM_CC50_088	Concentration_ToxAssay	=	1.043	uM	REG_CC50_088_004
SAM_CC50_088	Concentration_ToxAssay	=	1.043	uM	REG_CC50_088_004
SAM_CC50_088	Concentration_ToxAssay	=	1.043	uM	REG_CC50_088_004
SAM_CC50_088	PercentageConfluence_ToxAssay	=	92.560	%	REG_CC50_088_004
SAM_CC50_088	PercentageConfluence_ToxAssay	=	96.880	%	REG_CC50_088_004
SAM_CC50_088	PercentageConfluence_ToxAssay	=	95.000	%	REG_CC50_088_004
SAM_CC50_088	Concentration_ToxAssay	=	0.330	uM	REG_CC50_088_005
SAM_CC50_088	Concentration_ToxAssay	=	0.330	uM	REG_CC50_088_005
SAM_CC50_088	Concentration_ToxAssay	=	0.330	uM	REG_CC50_088_005
SAM_CC50_088	PercentageConfluence_ToxAssay	=	96.070	%	REG_CC50_088_005
SAM_CC50_088	PercentageConfluence_ToxAssay	=	99.280	%	REG_CC50_088_005
SAM_CC50_088	PercentageConfluence_ToxAssay	=	98.300	%	REG_CC50_088_005
SAM_CC50_088	Concentration_ToxAssay	=	0.104	uM	REG_CC50_088_006
SAM_CC50_088	Concentration_ToxAssay	=	0.104	uM	REG_CC50_088_006
SAM_CC50_088	Concentration_ToxAssay	=	0.104	uM	REG_CC50_088_006
SAM_CC50_088	PercentageConfluence_ToxAssay	=	97.760	%	REG_CC50_088_006
SAM_CC50_088	PercentageConfluence_ToxAssay	=	99.540	%	REG_CC50_088_006
SAM_CC50_088	PercentageConfluence_ToxAssay	=	97.860	%	REG_CC50_088_006
SAM_CC50_088	Concentration_ToxAssay	=	0.033	uM	REG_CC50_088_007
SAM_CC50_088	Concentration_ToxAssay	=	0.033	uM	REG_CC50_088_007
SAM_CC50_088	Concentration_ToxAssay	=	0.033	uM	REG_CC50_088_007
SAM_CC50_088	PercentageConfluence_ToxAssay	=	98.140	%	REG_CC50_088_007
SAM_CC50_088	PercentageConfluence_ToxAssay	=	99.890	%	REG_CC50_088_007
SAM_CC50_088	PercentageConfluence_ToxAssay	=	99.980	%	REG_CC50_088_007
SAM_CC50_088	Concentration_ToxAssay	=	0.010	uM	REG_CC50_088_008
SAM_CC50_088	Concentration_ToxAssay	=	0.010	uM	REG_CC50_088_008
SAM_CC50_088	Concentration_ToxAssay	=	0.010	uM	REG_CC50_088_008
SAM_CC50_088	PercentageConfluence_ToxAssay	=	101.560	%	REG_CC50_088_008
SAM_CC50_088	PercentageConfluence_ToxAssay	=	106.120	%	REG_CC50_088_008
SAM_CC50_088	PercentageConfluence_ToxAssay	=	104.040	%	REG_CC50_088_008
SAM_CC50_089	Concentration_ToxAssay	=	32.919	uM	REG_CC50_089_001
SAM_CC50_089	Concentration_ToxAssay	=	32.919	uM	REG_CC50_089_001
SAM_CC50_089	Concentration_ToxAssay	=	32.919	uM	REG_CC50_089_001
SAM_CC50_089	PercentageConfluence_ToxAssay	=	4.690	%	REG_CC50_089_001
SAM_CC50_089	PercentageConfluence_ToxAssay	=	2.290	%	REG_CC50_089_001
SAM_CC50_089	PercentageConfluence_ToxAssay	=	4.900	%	REG_CC50_089_001
SAM_CC50_089	Concentration_ToxAssay	=	10.417	uM	REG_CC50_089_002
SAM_CC50_089	Concentration_ToxAssay	=	10.417	uM	REG_CC50_089_002
SAM_CC50_089	Concentration_ToxAssay	=	10.417	uM	REG_CC50_089_002
SAM_CC50_089	PercentageConfluence_ToxAssay	=	5.530	%	REG_CC50_089_002
SAM_CC50_089	PercentageConfluence_ToxAssay	=	10.060	%	REG_CC50_089_002
SAM_CC50_089	PercentageConfluence_ToxAssay	=	9.030	%	REG_CC50_089_002
SAM_CC50_089	Concentration_ToxAssay	=	3.297	uM	REG_CC50_089_003
SAM_CC50_089	Concentration_ToxAssay	=	3.297	uM	REG_CC50_089_003
SAM_CC50_089	Concentration_ToxAssay	=	3.297	uM	REG_CC50_089_003
SAM_CC50_089	PercentageConfluence_ToxAssay	=	19.420	%	REG_CC50_089_003
SAM_CC50_089	PercentageConfluence_ToxAssay	=	22.670	%	REG_CC50_089_003
SAM_CC50_089	PercentageConfluence_ToxAssay	=	17.570	%	REG_CC50_089_003
SAM_CC50_089	Concentration_ToxAssay	=	1.043	uM	REG_CC50_089_004
SAM_CC50_089	Concentration_ToxAssay	=	1.043	uM	REG_CC50_089_004
SAM_CC50_089	Concentration_ToxAssay	=	1.043	uM	REG_CC50_089_004
SAM_CC50_089	PercentageConfluence_ToxAssay	=	17.950	%	REG_CC50_089_004
SAM_CC50_089	PercentageConfluence_ToxAssay	=	21.480	%	REG_CC50_089_004
SAM_CC50_089	PercentageConfluence_ToxAssay	=	17.870	%	REG_CC50_089_004
SAM_CC50_089	Concentration_ToxAssay	=	0.330	uM	REG_CC50_089_005
SAM_CC50_089	Concentration_ToxAssay	=	0.330	uM	REG_CC50_089_005
SAM_CC50_089	Concentration_ToxAssay	=	0.330	uM	REG_CC50_089_005
SAM_CC50_089	PercentageConfluence_ToxAssay	=	56.830	%	REG_CC50_089_005
SAM_CC50_089	PercentageConfluence_ToxAssay	=	61.370	%	REG_CC50_089_005
SAM_CC50_089	PercentageConfluence_ToxAssay	=	40.700	%	REG_CC50_089_005
SAM_CC50_089	Concentration_ToxAssay	=	0.104	uM	REG_CC50_089_006
SAM_CC50_089	Concentration_ToxAssay	=	0.104	uM	REG_CC50_089_006
SAM_CC50_089	Concentration_ToxAssay	=	0.104	uM	REG_CC50_089_006
SAM_CC50_089	PercentageConfluence_ToxAssay	=	101.190	%	REG_CC50_089_006
SAM_CC50_089	PercentageConfluence_ToxAssay	=	102.400	%	REG_CC50_089_006
SAM_CC50_089	PercentageConfluence_ToxAssay	=	100.790	%	REG_CC50_089_006
SAM_CC50_089	Concentration_ToxAssay	=	0.033	uM	REG_CC50_089_007
SAM_CC50_089	Concentration_ToxAssay	=	0.033	uM	REG_CC50_089_007
SAM_CC50_089	Concentration_ToxAssay	=	0.033	uM	REG_CC50_089_007
SAM_CC50_089	PercentageConfluence_ToxAssay	=	107.450	%	REG_CC50_089_007
SAM_CC50_089	PercentageConfluence_ToxAssay	=	107.560	%	REG_CC50_089_007
SAM_CC50_089	PercentageConfluence_ToxAssay	=	104.670	%	REG_CC50_089_007
SAM_CC50_089	Concentration_ToxAssay	=	0.010	uM	REG_CC50_089_008
SAM_CC50_089	Concentration_ToxAssay	=	0.010	uM	REG_CC50_089_008
SAM_CC50_089	Concentration_ToxAssay	=	0.010	uM	REG_CC50_089_008
SAM_CC50_089	PercentageConfluence_ToxAssay	=	96.830	%	REG_CC50_089_008
SAM_CC50_089	PercentageConfluence_ToxAssay	=	94.470	%	REG_CC50_089_008
SAM_CC50_089	PercentageConfluence_ToxAssay	=	90.910	%	REG_CC50_089_008
SAM_CC50_090	Concentration_ToxAssay	=	32.919	uM	REG_CC50_090_001
SAM_CC50_090	Concentration_ToxAssay	=	32.919	uM	REG_CC50_090_001
SAM_CC50_090	Concentration_ToxAssay	=	32.919	uM	REG_CC50_090_001
SAM_CC50_090	PercentageConfluence_ToxAssay	=	0.560	%	REG_CC50_090_001
SAM_CC50_090	PercentageConfluence_ToxAssay	=	0.550	%	REG_CC50_090_001
SAM_CC50_090	PercentageConfluence_ToxAssay	=	0.710	%	REG_CC50_090_001
SAM_CC50_090	Concentration_ToxAssay	=	10.417	uM	REG_CC50_090_002
SAM_CC50_090	Concentration_ToxAssay	=	10.417	uM	REG_CC50_090_002
SAM_CC50_090	Concentration_ToxAssay	=	10.417	uM	REG_CC50_090_002
SAM_CC50_090	PercentageConfluence_ToxAssay	=	105.970	%	REG_CC50_090_002
SAM_CC50_090	PercentageConfluence_ToxAssay	=	100.150	%	REG_CC50_090_002
SAM_CC50_090	PercentageConfluence_ToxAssay	=	101.800	%	REG_CC50_090_002
SAM_CC50_090	Concentration_ToxAssay	=	3.297	uM	REG_CC50_090_003
SAM_CC50_090	Concentration_ToxAssay	=	3.297	uM	REG_CC50_090_003
SAM_CC50_090	Concentration_ToxAssay	=	3.297	uM	REG_CC50_090_003
SAM_CC50_090	PercentageConfluence_ToxAssay	=	93.540	%	REG_CC50_090_003
SAM_CC50_090	PercentageConfluence_ToxAssay	=	91.710	%	REG_CC50_090_003
SAM_CC50_090	PercentageConfluence_ToxAssay	=	97.220	%	REG_CC50_090_003
SAM_CC50_090	Concentration_ToxAssay	=	1.043	uM	REG_CC50_090_004
SAM_CC50_090	Concentration_ToxAssay	=	1.043	uM	REG_CC50_090_004
SAM_CC50_090	Concentration_ToxAssay	=	1.043	uM	REG_CC50_090_004
SAM_CC50_090	PercentageConfluence_ToxAssay	=	90.900	%	REG_CC50_090_004
SAM_CC50_090	PercentageConfluence_ToxAssay	=	94.760	%	REG_CC50_090_004
SAM_CC50_090	PercentageConfluence_ToxAssay	=	84.670	%	REG_CC50_090_004
SAM_CC50_090	Concentration_ToxAssay	=	0.330	uM	REG_CC50_090_005
SAM_CC50_090	Concentration_ToxAssay	=	0.330	uM	REG_CC50_090_005
SAM_CC50_090	Concentration_ToxAssay	=	0.330	uM	REG_CC50_090_005
SAM_CC50_090	PercentageConfluence_ToxAssay	=	92.220	%	REG_CC50_090_005
SAM_CC50_090	PercentageConfluence_ToxAssay	=	85.190	%	REG_CC50_090_005
SAM_CC50_090	PercentageConfluence_ToxAssay	=	86.180	%	REG_CC50_090_005
SAM_CC50_090	Concentration_ToxAssay	=	0.104	uM	REG_CC50_090_006
SAM_CC50_090	Concentration_ToxAssay	=	0.104	uM	REG_CC50_090_006
SAM_CC50_090	Concentration_ToxAssay	=	0.104	uM	REG_CC50_090_006
SAM_CC50_090	PercentageConfluence_ToxAssay	=	86.000	%	REG_CC50_090_006
SAM_CC50_090	PercentageConfluence_ToxAssay	=	92.240	%	REG_CC50_090_006
SAM_CC50_090	PercentageConfluence_ToxAssay	=	94.990	%	REG_CC50_090_006
SAM_CC50_090	Concentration_ToxAssay	=	0.033	uM	REG_CC50_090_007
SAM_CC50_090	Concentration_ToxAssay	=	0.033	uM	REG_CC50_090_007
SAM_CC50_090	Concentration_ToxAssay	=	0.033	uM	REG_CC50_090_007
SAM_CC50_090	PercentageConfluence_ToxAssay	=	90.510	%	REG_CC50_090_007
SAM_CC50_090	PercentageConfluence_ToxAssay	=	88.210	%	REG_CC50_090_007
SAM_CC50_090	PercentageConfluence_ToxAssay	=	89.090	%	REG_CC50_090_007
SAM_CC50_090	Concentration_ToxAssay	=	0.010	uM	REG_CC50_090_008
SAM_CC50_090	Concentration_ToxAssay	=	0.010	uM	REG_CC50_090_008
SAM_CC50_090	Concentration_ToxAssay	=	0.010	uM	REG_CC50_090_008
SAM_CC50_090	PercentageConfluence_ToxAssay	=	93.910	%	REG_CC50_090_008
SAM_CC50_090	PercentageConfluence_ToxAssay	=	91.410	%	REG_CC50_090_008
SAM_CC50_090	PercentageConfluence_ToxAssay	=	90.760	%	REG_CC50_090_008
SAM_CC50_091	Concentration_ToxAssay	=	32.919	uM	REG_CC50_091_001
SAM_CC50_091	Concentration_ToxAssay	=	32.919	uM	REG_CC50_091_001
SAM_CC50_091	Concentration_ToxAssay	=	32.919	uM	REG_CC50_091_001
SAM_CC50_091	PercentageConfluence_ToxAssay	=	37.730	%	REG_CC50_091_001
SAM_CC50_091	PercentageConfluence_ToxAssay	=	32.440	%	REG_CC50_091_001
SAM_CC50_091	PercentageConfluence_ToxAssay	=	23.540	%	REG_CC50_091_001
SAM_CC50_091	Concentration_ToxAssay	=	10.417	uM	REG_CC50_091_002
SAM_CC50_091	Concentration_ToxAssay	=	10.417	uM	REG_CC50_091_002
SAM_CC50_091	Concentration_ToxAssay	=	10.417	uM	REG_CC50_091_002
SAM_CC50_091	PercentageConfluence_ToxAssay	=	86.170	%	REG_CC50_091_002
SAM_CC50_091	PercentageConfluence_ToxAssay	=	58.440	%	REG_CC50_091_002
SAM_CC50_091	PercentageConfluence_ToxAssay	=	44.660	%	REG_CC50_091_002
SAM_CC50_091	Concentration_ToxAssay	=	3.297	uM	REG_CC50_091_003
SAM_CC50_091	Concentration_ToxAssay	=	3.297	uM	REG_CC50_091_003
SAM_CC50_091	Concentration_ToxAssay	=	3.297	uM	REG_CC50_091_003
SAM_CC50_091	PercentageConfluence_ToxAssay	=	96.260	%	REG_CC50_091_003
SAM_CC50_091	PercentageConfluence_ToxAssay	=	95.100	%	REG_CC50_091_003
SAM_CC50_091	PercentageConfluence_ToxAssay	=	95.850	%	REG_CC50_091_003
SAM_CC50_091	Concentration_ToxAssay	=	1.043	uM	REG_CC50_091_004
SAM_CC50_091	Concentration_ToxAssay	=	1.043	uM	REG_CC50_091_004
SAM_CC50_091	Concentration_ToxAssay	=	1.043	uM	REG_CC50_091_004
SAM_CC50_091	PercentageConfluence_ToxAssay	=	92.990	%	REG_CC50_091_004
SAM_CC50_091	PercentageConfluence_ToxAssay	=	95.720	%	REG_CC50_091_004
SAM_CC50_091	PercentageConfluence_ToxAssay	=	95.950	%	REG_CC50_091_004
SAM_CC50_091	Concentration_ToxAssay	=	0.330	uM	REG_CC50_091_005
SAM_CC50_091	Concentration_ToxAssay	=	0.330	uM	REG_CC50_091_005
SAM_CC50_091	Concentration_ToxAssay	=	0.330	uM	REG_CC50_091_005
SAM_CC50_091	PercentageConfluence_ToxAssay	=	95.820	%	REG_CC50_091_005
SAM_CC50_091	PercentageConfluence_ToxAssay	=	97.610	%	REG_CC50_091_005
SAM_CC50_091	PercentageConfluence_ToxAssay	=	99.040	%	REG_CC50_091_005
SAM_CC50_091	Concentration_ToxAssay	=	0.104	uM	REG_CC50_091_006
SAM_CC50_091	Concentration_ToxAssay	=	0.104	uM	REG_CC50_091_006
SAM_CC50_091	Concentration_ToxAssay	=	0.104	uM	REG_CC50_091_006
SAM_CC50_091	PercentageConfluence_ToxAssay	=	95.530	%	REG_CC50_091_006
SAM_CC50_091	PercentageConfluence_ToxAssay	=	94.130	%	REG_CC50_091_006
SAM_CC50_091	PercentageConfluence_ToxAssay	=	94.600	%	REG_CC50_091_006
SAM_CC50_091	Concentration_ToxAssay	=	0.033	uM	REG_CC50_091_007
SAM_CC50_091	Concentration_ToxAssay	=	0.033	uM	REG_CC50_091_007
SAM_CC50_091	Concentration_ToxAssay	=	0.033	uM	REG_CC50_091_007
SAM_CC50_091	PercentageConfluence_ToxAssay	=	94.150	%	REG_CC50_091_007
SAM_CC50_091	PercentageConfluence_ToxAssay	=	98.650	%	REG_CC50_091_007
SAM_CC50_091	PercentageConfluence_ToxAssay	=	97.380	%	REG_CC50_091_007
SAM_CC50_091	Concentration_ToxAssay	=	0.010	uM	REG_CC50_091_008
SAM_CC50_091	Concentration_ToxAssay	=	0.010	uM	REG_CC50_091_008
SAM_CC50_091	Concentration_ToxAssay	=	0.010	uM	REG_CC50_091_008
SAM_CC50_091	PercentageConfluence_ToxAssay	=	93.160	%	REG_CC50_091_008
SAM_CC50_091	PercentageConfluence_ToxAssay	=	96.160	%	REG_CC50_091_008
SAM_CC50_091	PercentageConfluence_ToxAssay	=	96.560	%	REG_CC50_091_008
SAM_CC50_092	Concentration_ToxAssay	=	32.919	uM	REG_CC50_092_001
SAM_CC50_092	Concentration_ToxAssay	=	32.919	uM	REG_CC50_092_001
SAM_CC50_092	Concentration_ToxAssay	=	32.919	uM	REG_CC50_092_001
SAM_CC50_092	PercentageConfluence_ToxAssay	=	28.580	%	REG_CC50_092_001
SAM_CC50_092	PercentageConfluence_ToxAssay	=	40.680	%	REG_CC50_092_001
SAM_CC50_092	PercentageConfluence_ToxAssay	=	48.450	%	REG_CC50_092_001
SAM_CC50_092	Concentration_ToxAssay	=	10.417	uM	REG_CC50_092_002
SAM_CC50_092	Concentration_ToxAssay	=	10.417	uM	REG_CC50_092_002
SAM_CC50_092	Concentration_ToxAssay	=	10.417	uM	REG_CC50_092_002
SAM_CC50_092	PercentageConfluence_ToxAssay	=	102.260	%	REG_CC50_092_002
SAM_CC50_092	PercentageConfluence_ToxAssay	=	98.810	%	REG_CC50_092_002
SAM_CC50_092	PercentageConfluence_ToxAssay	=	102.650	%	REG_CC50_092_002
SAM_CC50_092	Concentration_ToxAssay	=	3.297	uM	REG_CC50_092_003
SAM_CC50_092	Concentration_ToxAssay	=	3.297	uM	REG_CC50_092_003
SAM_CC50_092	Concentration_ToxAssay	=	3.297	uM	REG_CC50_092_003
SAM_CC50_092	PercentageConfluence_ToxAssay	=	100.170	%	REG_CC50_092_003
SAM_CC50_092	PercentageConfluence_ToxAssay	=	102.770	%	REG_CC50_092_003
SAM_CC50_092	PercentageConfluence_ToxAssay	=	100.820	%	REG_CC50_092_003
SAM_CC50_092	Concentration_ToxAssay	=	1.043	uM	REG_CC50_092_004
SAM_CC50_092	Concentration_ToxAssay	=	1.043	uM	REG_CC50_092_004
SAM_CC50_092	Concentration_ToxAssay	=	1.043	uM	REG_CC50_092_004
SAM_CC50_092	PercentageConfluence_ToxAssay	=	100.350	%	REG_CC50_092_004
SAM_CC50_092	PercentageConfluence_ToxAssay	=	101.620	%	REG_CC50_092_004
SAM_CC50_092	PercentageConfluence_ToxAssay	=	98.850	%	REG_CC50_092_004
SAM_CC50_092	Concentration_ToxAssay	=	0.330	uM	REG_CC50_092_005
SAM_CC50_092	Concentration_ToxAssay	=	0.330	uM	REG_CC50_092_005
SAM_CC50_092	Concentration_ToxAssay	=	0.330	uM	REG_CC50_092_005
SAM_CC50_092	PercentageConfluence_ToxAssay	=	101.790	%	REG_CC50_092_005
SAM_CC50_092	PercentageConfluence_ToxAssay	=	99.950	%	REG_CC50_092_005
SAM_CC50_092	PercentageConfluence_ToxAssay	=	101.460	%	REG_CC50_092_005
SAM_CC50_092	Concentration_ToxAssay	=	0.104	uM	REG_CC50_092_006
SAM_CC50_092	Concentration_ToxAssay	=	0.104	uM	REG_CC50_092_006
SAM_CC50_092	Concentration_ToxAssay	=	0.104	uM	REG_CC50_092_006
SAM_CC50_092	PercentageConfluence_ToxAssay	=	99.180	%	REG_CC50_092_006
SAM_CC50_092	PercentageConfluence_ToxAssay	=	100.900	%	REG_CC50_092_006
SAM_CC50_092	PercentageConfluence_ToxAssay	=	101.330	%	REG_CC50_092_006
SAM_CC50_092	Concentration_ToxAssay	=	0.033	uM	REG_CC50_092_007
SAM_CC50_092	Concentration_ToxAssay	=	0.033	uM	REG_CC50_092_007
SAM_CC50_092	Concentration_ToxAssay	=	0.033	uM	REG_CC50_092_007
SAM_CC50_092	PercentageConfluence_ToxAssay	=	99.750	%	REG_CC50_092_007
SAM_CC50_092	PercentageConfluence_ToxAssay	=	100.560	%	REG_CC50_092_007
SAM_CC50_092	PercentageConfluence_ToxAssay	=	99.870	%	REG_CC50_092_007
SAM_CC50_092	Concentration_ToxAssay	=	0.010	uM	REG_CC50_092_008
SAM_CC50_092	Concentration_ToxAssay	=	0.010	uM	REG_CC50_092_008
SAM_CC50_092	Concentration_ToxAssay	=	0.010	uM	REG_CC50_092_008
SAM_CC50_092	PercentageConfluence_ToxAssay	=	104.390	%	REG_CC50_092_008
SAM_CC50_092	PercentageConfluence_ToxAssay	=	106.400	%	REG_CC50_092_008
SAM_CC50_092	PercentageConfluence_ToxAssay	=	103.840	%	REG_CC50_092_008
SAM_CC50_093	Concentration_ToxAssay	=	32.919	uM	REG_CC50_093_001
SAM_CC50_093	Concentration_ToxAssay	=	32.919	uM	REG_CC50_093_001
SAM_CC50_093	Concentration_ToxAssay	=	32.919	uM	REG_CC50_093_001
SAM_CC50_093	PercentageConfluence_ToxAssay	=	1.390	%	REG_CC50_093_001
SAM_CC50_093	PercentageConfluence_ToxAssay	=	1.340	%	REG_CC50_093_001
SAM_CC50_093	PercentageConfluence_ToxAssay	=	0.690	%	REG_CC50_093_001
SAM_CC50_093	Concentration_ToxAssay	=	10.417	uM	REG_CC50_093_002
SAM_CC50_093	Concentration_ToxAssay	=	10.417	uM	REG_CC50_093_002
SAM_CC50_093	Concentration_ToxAssay	=	10.417	uM	REG_CC50_093_002
SAM_CC50_093	PercentageConfluence_ToxAssay	=	33.120	%	REG_CC50_093_002
SAM_CC50_093	PercentageConfluence_ToxAssay	=	35.930	%	REG_CC50_093_002
SAM_CC50_093	PercentageConfluence_ToxAssay	=	25.700	%	REG_CC50_093_002
SAM_CC50_093	Concentration_ToxAssay	=	3.297	uM	REG_CC50_093_003
SAM_CC50_093	Concentration_ToxAssay	=	3.297	uM	REG_CC50_093_003
SAM_CC50_093	Concentration_ToxAssay	=	3.297	uM	REG_CC50_093_003
SAM_CC50_093	PercentageConfluence_ToxAssay	=	75.200	%	REG_CC50_093_003
SAM_CC50_093	PercentageConfluence_ToxAssay	=	83.420	%	REG_CC50_093_003
SAM_CC50_093	PercentageConfluence_ToxAssay	=	77.270	%	REG_CC50_093_003
SAM_CC50_093	Concentration_ToxAssay	=	1.043	uM	REG_CC50_093_004
SAM_CC50_093	Concentration_ToxAssay	=	1.043	uM	REG_CC50_093_004
SAM_CC50_093	Concentration_ToxAssay	=	1.043	uM	REG_CC50_093_004
SAM_CC50_093	PercentageConfluence_ToxAssay	=	64.340	%	REG_CC50_093_004
SAM_CC50_093	PercentageConfluence_ToxAssay	=	88.160	%	REG_CC50_093_004
SAM_CC50_093	PercentageConfluence_ToxAssay	=	91.090	%	REG_CC50_093_004
SAM_CC50_093	Concentration_ToxAssay	=	0.330	uM	REG_CC50_093_005
SAM_CC50_093	Concentration_ToxAssay	=	0.330	uM	REG_CC50_093_005
SAM_CC50_093	Concentration_ToxAssay	=	0.330	uM	REG_CC50_093_005
SAM_CC50_093	PercentageConfluence_ToxAssay	=	91.230	%	REG_CC50_093_005
SAM_CC50_093	PercentageConfluence_ToxAssay	=	89.160	%	REG_CC50_093_005
SAM_CC50_093	PercentageConfluence_ToxAssay	=	95.260	%	REG_CC50_093_005
SAM_CC50_093	Concentration_ToxAssay	=	0.104	uM	REG_CC50_093_006
SAM_CC50_093	Concentration_ToxAssay	=	0.104	uM	REG_CC50_093_006
SAM_CC50_093	Concentration_ToxAssay	=	0.104	uM	REG_CC50_093_006
SAM_CC50_093	PercentageConfluence_ToxAssay	=	89.170	%	REG_CC50_093_006
SAM_CC50_093	PercentageConfluence_ToxAssay	=	91.110	%	REG_CC50_093_006
SAM_CC50_093	PercentageConfluence_ToxAssay	=	94.520	%	REG_CC50_093_006
SAM_CC50_093	Concentration_ToxAssay	=	0.033	uM	REG_CC50_093_007
SAM_CC50_093	Concentration_ToxAssay	=	0.033	uM	REG_CC50_093_007
SAM_CC50_093	Concentration_ToxAssay	=	0.033	uM	REG_CC50_093_007
SAM_CC50_093	PercentageConfluence_ToxAssay	=	90.180	%	REG_CC50_093_007
SAM_CC50_093	PercentageConfluence_ToxAssay	=	94.150	%	REG_CC50_093_007
SAM_CC50_093	PercentageConfluence_ToxAssay	=	93.320	%	REG_CC50_093_007
SAM_CC50_093	Concentration_ToxAssay	=	0.010	uM	REG_CC50_093_008
SAM_CC50_093	Concentration_ToxAssay	=	0.010	uM	REG_CC50_093_008
SAM_CC50_093	Concentration_ToxAssay	=	0.010	uM	REG_CC50_093_008
SAM_CC50_093	PercentageConfluence_ToxAssay	=	84.790	%	REG_CC50_093_008
SAM_CC50_093	PercentageConfluence_ToxAssay	=	95.240	%	REG_CC50_093_008
SAM_CC50_093	PercentageConfluence_ToxAssay	=	90.100	%	REG_CC50_093_008
SAM_CC50_094	Concentration_ToxAssay	=	32.919	uM	REG_CC50_094_001
SAM_CC50_094	Concentration_ToxAssay	=	32.919	uM	REG_CC50_094_001
SAM_CC50_094	Concentration_ToxAssay	=	32.919	uM	REG_CC50_094_001
SAM_CC50_094	PercentageConfluence_ToxAssay	=	26.510	%	REG_CC50_094_001
SAM_CC50_094	PercentageConfluence_ToxAssay	=	37.890	%	REG_CC50_094_001
SAM_CC50_094	PercentageConfluence_ToxAssay	=	39.020	%	REG_CC50_094_001
SAM_CC50_094	Concentration_ToxAssay	=	10.417	uM	REG_CC50_094_002
SAM_CC50_094	Concentration_ToxAssay	=	10.417	uM	REG_CC50_094_002
SAM_CC50_094	Concentration_ToxAssay	=	10.417	uM	REG_CC50_094_002
SAM_CC50_094	PercentageConfluence_ToxAssay	=	107.830	%	REG_CC50_094_002
SAM_CC50_094	PercentageConfluence_ToxAssay	=	104.300	%	REG_CC50_094_002
SAM_CC50_094	PercentageConfluence_ToxAssay	=	102.290	%	REG_CC50_094_002
SAM_CC50_094	Concentration_ToxAssay	=	3.297	uM	REG_CC50_094_003
SAM_CC50_094	Concentration_ToxAssay	=	3.297	uM	REG_CC50_094_003
SAM_CC50_094	Concentration_ToxAssay	=	3.297	uM	REG_CC50_094_003
SAM_CC50_094	PercentageConfluence_ToxAssay	=	105.330	%	REG_CC50_094_003
SAM_CC50_094	PercentageConfluence_ToxAssay	=	103.370	%	REG_CC50_094_003
SAM_CC50_094	PercentageConfluence_ToxAssay	=	101.430	%	REG_CC50_094_003
SAM_CC50_094	Concentration_ToxAssay	=	1.043	uM	REG_CC50_094_004
SAM_CC50_094	Concentration_ToxAssay	=	1.043	uM	REG_CC50_094_004
SAM_CC50_094	Concentration_ToxAssay	=	1.043	uM	REG_CC50_094_004
SAM_CC50_094	PercentageConfluence_ToxAssay	=	102.930	%	REG_CC50_094_004
SAM_CC50_094	PercentageConfluence_ToxAssay	=	101.410	%	REG_CC50_094_004
SAM_CC50_094	PercentageConfluence_ToxAssay	=	101.070	%	REG_CC50_094_004
SAM_CC50_094	Concentration_ToxAssay	=	0.330	uM	REG_CC50_094_005
SAM_CC50_094	Concentration_ToxAssay	=	0.330	uM	REG_CC50_094_005
SAM_CC50_094	Concentration_ToxAssay	=	0.330	uM	REG_CC50_094_005
SAM_CC50_094	PercentageConfluence_ToxAssay	=	103.290	%	REG_CC50_094_005
SAM_CC50_094	PercentageConfluence_ToxAssay	=	101.790	%	REG_CC50_094_005
SAM_CC50_094	PercentageConfluence_ToxAssay	=	99.010	%	REG_CC50_094_005
SAM_CC50_094	Concentration_ToxAssay	=	0.104	uM	REG_CC50_094_006
SAM_CC50_094	Concentration_ToxAssay	=	0.104	uM	REG_CC50_094_006
SAM_CC50_094	Concentration_ToxAssay	=	0.104	uM	REG_CC50_094_006
SAM_CC50_094	PercentageConfluence_ToxAssay	=	102.530	%	REG_CC50_094_006
SAM_CC50_094	PercentageConfluence_ToxAssay	=	101.740	%	REG_CC50_094_006
SAM_CC50_094	PercentageConfluence_ToxAssay	=	101.480	%	REG_CC50_094_006
SAM_CC50_094	Concentration_ToxAssay	=	0.033	uM	REG_CC50_094_007
SAM_CC50_094	Concentration_ToxAssay	=	0.033	uM	REG_CC50_094_007
SAM_CC50_094	Concentration_ToxAssay	=	0.033	uM	REG_CC50_094_007
SAM_CC50_094	PercentageConfluence_ToxAssay	=	103.200	%	REG_CC50_094_007
SAM_CC50_094	PercentageConfluence_ToxAssay	=	101.890	%	REG_CC50_094_007
SAM_CC50_094	PercentageConfluence_ToxAssay	=	98.630	%	REG_CC50_094_007
SAM_CC50_094	Concentration_ToxAssay	=	0.010	uM	REG_CC50_094_008
SAM_CC50_094	Concentration_ToxAssay	=	0.010	uM	REG_CC50_094_008
SAM_CC50_094	Concentration_ToxAssay	=	0.010	uM	REG_CC50_094_008
SAM_CC50_094	PercentageConfluence_ToxAssay	=	104.870	%	REG_CC50_094_008
SAM_CC50_094	PercentageConfluence_ToxAssay	=	101.090	%	REG_CC50_094_008
SAM_CC50_094	PercentageConfluence_ToxAssay	=	100.920	%	REG_CC50_094_008
SAM_CC50_095	Concentration_ToxAssay	=	32.919	uM	REG_CC50_095_001
SAM_CC50_095	Concentration_ToxAssay	=	32.919	uM	REG_CC50_095_001
SAM_CC50_095	Concentration_ToxAssay	=	32.919	uM	REG_CC50_095_001
