smiles code,active ingredient,salt,relation,assay value,target disease,protein target,treatment concentration,treatment unit,exposure time (h),measurement,type,model type,description,dataset,REFERENCE_ID,ASSAY_TYPE,ASSAY_ORGANISM,ASSAY_STRAIN,TARGET_TYPE,SRC_ID,ASSAY_SOURCE,UPPER_VALUE,SD_MINUS,SD_PLUS,ACTIVITY_COMMENT
CCN(Cc1cccnc1)c1cccc(-c2nc3ccccc3s2)c1,CCN(Cc1cccnc1)c1cccc(-c2nc3ccccc3s2)c1,.,= ,4.9,gLogD,,,none,,logD,In Vitro,,Lipophilicity,set10,1.0,A,gLogD,pH 7.4,ORGANISM,14.0,HEOS,,,,
CCN(Cc1cccnc1)c1cccc(-c2nc3ccccc3s2)c1,CCN(Cc1cccnc1)c1cccc(-c2nc3ccccc3s2)c1,.,= ,0.86,Human,,,none,,EH,In Vitro,,Metabolism,set10,1.0,A,Human,Microsomes,ORGANISM,14.0,HEOS,,,,
CCN(Cc1cccnc1)c1cccc(-c2nc3ccccc3s2)c1,CCN(Cc1cccnc1)c1cccc(-c2nc3ccccc3s2)c1,.,= ,0.293,T. cruzi,,,uM,,IC90,In Vitro,,Chagas in Vitro,set10,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,.,= ,0.028,T.b. rhodesiense,,,uM,,IC50,In Vitro,,HAT in Vitro,set10,1.0,F,T.b. rhodesiense,ATCC 30027,ORGANISM,14.0,HEOS,,,,
CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,.,= ,5.67,T. cruzi,,,uM,,IC90,In Vitro,,Chagas in Vitro,set10,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,.,= ,5.65,L-6 cells,,,uM,,IC50,In Vitro,,Cytotoxicity in Vitro,set10,1.0,F,L-6 cells,Rat Skeletal Myoblast Cells,ORGANISM,14.0,HEOS,,,,
CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,.,= ,0.053,T. b. brucei,,,uM,,IC50,In Vitro,,HAT in Vitro,set10,1.0,F,T. b. brucei,SBRI 427,ORGANISM,14.0,HEOS,,,,
CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,.,= ,0.0745,T.b. rhodesiense,,,uM,,IC50,In Vitro,,HAT in Vitro,set10,1.0,F,T.b. rhodesiense,ATCC 30027,ORGANISM,14.0,HEOS,,,,
CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,.,= ,4.98,L-6 cells,,,uM,,IC50,In Vitro,,Cytotoxicity in Vitro,set10,1.0,F,L-6 cells,Rat Skeletal Myoblast Cells,ORGANISM,14.0,HEOS,,,,
CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,.,= ,7.0,T. b. brucei,,,day,,MSD,In Vivo,,"HAT in vivo at 50 mg/kg, 4 adm days",set10,1.0,F,T. b. brucei,EATRO 110 po,ORGANISM,14.0,HEOS,,,,
CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,.,= ,0.8534999999999999,T. cruzi,,,uM,,IC50,In Vitro,,Chagas in Vitro,set10,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,.,= ,95.2,mouse,,,%,,% bound,In Vitro,,protein binding,set10,1.0,A,mouse,plasma,ORGANISM,14.0,HEOS,,,,
CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,.,= ,17.0,CYP2D6,,,uM,,IC50,In Vitro,,CYP Inhibition,set10,1.0,A,CYP2D6,unknown,ORGANISM,14.0,HEOS,,,,
CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,.,= ,44.4,CYP3A4,,,uM,,IC50,In Vitro,,CYP Inhibition,set10,1.0,A,CYP3A4,testosterone,ORGANISM,14.0,HEOS,,,,
CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,.,= ,3.66,T. cruzi,,,uM,,IC50,In Vitro,,Chagas in Vitro,set10,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,.,= ,0.4260901808738709,L. infantum,,,uM,,IC50,In Vitro,,Leish (macro) in Vitro,set10,1.0,F,L. infantum,MHOM/MA(BE)/67,ORGANISM,14.0,HEOS,,,,
CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,.,= ,0.19842512905597687,L. infantum,,,uM,,IC50,In Vitro,,Leish (macro) in Vitro,set10,1.0,F,L. infantum,MHOM/MA(BE)/67,ORGANISM,14.0,HEOS,,,,
CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,.,= ,0.5,L. infantum,,,uM,,IC50,In Vitro,,Leish (macro) in Vitro,set10,1.0,F,L. infantum,MHOM/MA(BE)/67,ORGANISM,14.0,HEOS,,,,
CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,.,= ,2.11,MRC-5 cells,,,uM,,IC50,In Vitro,,Cytotoxicity in Vitro,set10,1.0,F,MRC-5 cells,Human Lung Fibroblast Cells,ORGANISM,14.0,HEOS,,,,
CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,.,= ,6.65,MRC-5 cells,,,uM,,IC50,In Vitro,,Cytotoxicity in Vitro,set10,1.0,F,MRC-5 cells,Human Lung Fibroblast Cells,ORGANISM,14.0,HEOS,,,,
CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,.,= ,2.04,MRC-5 cells,,,uM,,IC50,In Vitro,,Cytotoxicity in Vitro,set10,1.0,F,MRC-5 cells,Human Lung Fibroblast Cells,ORGANISM,14.0,HEOS,,,,
CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,.,= ,5.69,L-6 cells,,,uM,,IC50,In Vitro,,Cytotoxicity in Vitro,set10,1.0,F,L-6 cells,Rat Skeletal Myoblast Cells,ORGANISM,14.0,HEOS,,,,
CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,.,= ,8.2,T. cruzi,,,uM,,IC90,In Vitro,,Chagas in Vitro,set10,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,.,= ,0.057,T.b. rhodesiense,,,uM,,IC50,In Vitro,,HAT in Vitro,set10,1.0,F,T.b. rhodesiense,ATCC 30027,ORGANISM,14.0,HEOS,,,,
CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,.,= ,44.9,L. infantum,,,%,,% inhibition in spleen,In Vivo,,"Leish In Vivo - % inhibition and MSD at 50 mg/kg, 5 days 2x",set10,1.0,F,L. infantum,MHOM/MA(BE)/67 Hamster-Early curative model po,ORGANISM,14.0,HEOS,,,,
CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,.,= ,26.8,L. infantum,,,%,,% inhibition in liver,In Vivo,,"Leish In Vivo - % inhibition and MSD at 50 mg/kg, 5 days 2x",set10,1.0,F,L. infantum,MHOM/MA(BE)/67 Hamster-Early curative model po,ORGANISM,14.0,HEOS,,,,
CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,.,= ,41.4,L. infantum,,,%,,% inhibition in bone-marrow,In Vivo,,"Leish In Vivo - % inhibition and MSD at 50 mg/kg, 5 days 2x",set10,1.0,F,L. infantum,MHOM/MA(BE)/67 Hamster-Early curative model po,ORGANISM,14.0,HEOS,,,,
CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,.,= ,1.93,T. cruzi,,,uM,,IC50,In Vitro,,Chagas in Vitro,set10,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,.,= ,0.22,Rat,,,none,,EH,In Vitro,,Metabolism,set10,1.0,A,Rat,Microsomes,ORGANISM,14.0,HEOS,,,,
CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,.,= ,0.98,gLogD,,,none,,logD,In Vitro,,Lipophilicity,set10,1.0,A,gLogD,pH 7.4,ORGANISM,14.0,HEOS,,,,
CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,.,= ,9.0,Rat,,,uL/min/mg,,CLint in vitro,In Vitro,,Metabolism,set10,1.0,A,Rat,Microsomes,ORGANISM,14.0,HEOS,,,,
CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,.,= ,203.0,Rat,,,Min,,t (1 / 2),In Vitro,,Metabolism,set10,1.0,A,Rat,Microsomes,ORGANISM,14.0,HEOS,,,,
CN1CCCC(CNCC(O)COc2ccc3cc(Br)ccc3c2)C1,CN1CCCC(CNCC(O)COc2ccc3cc(Br)ccc3c2)C1,.,= ,5.56,T. cruzi,,,uM,,IC50,In Vitro,,Chagas in Vitro,set10,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
CN1CCCC(CNCC(O)COc2ccc3cc(Br)ccc3c2)C1,CN1CCCC(CNCC(O)COc2ccc3cc(Br)ccc3c2)C1,.,= ,7.12,T.b. rhodesiense,,,uM,,IC50,In Vitro,,HAT in Vitro,set10,1.0,F,T.b. rhodesiense,ATCC 30027,ORGANISM,14.0,HEOS,,,,
CN1CCCC(CNCC(O)COc2ccc3cc(Br)ccc3c2)C1,CN1CCCC(CNCC(O)COc2ccc3cc(Br)ccc3c2)C1,.,= ,19.02,L-6 cells,,,uM,,IC50,In Vitro,,Cytotoxicity in Vitro,set10,1.0,F,L-6 cells,Rat Skeletal Myoblast Cells,ORGANISM,14.0,HEOS,,,,
CN1CCCC(CNCC(O)COc2ccc3cc(Br)ccc3c2)C1,CN1CCCC(CNCC(O)COc2ccc3cc(Br)ccc3c2)C1,.,= ,5.42,MRC-5 cells,,,uM,,IC50,In Vitro,,Cytotoxicity in Vitro,set10,1.0,F,MRC-5 cells,Human Lung Fibroblast Cells,ORGANISM,14.0,HEOS,,,,
CN1CCCC(CNCC(O)COc2ccc3cc(Br)ccc3c2)C1,CN1CCCC(CNCC(O)COc2ccc3cc(Br)ccc3c2)C1,.,= ,6.94,MRC-5 cells,,,uM,,IC50,In Vitro,,Cytotoxicity in Vitro,set10,1.0,F,MRC-5 cells,Human Lung Fibroblast Cells,ORGANISM,14.0,HEOS,,,,
CN1CCCC(CNCC(O)COc2ccc3cc(Br)ccc3c2)C1,CN1CCCC(CNCC(O)COc2ccc3cc(Br)ccc3c2)C1,.,= ,2.05,MRC-5 cells,,,uM,,IC50,In Vitro,,Cytotoxicity in Vitro,set10,1.0,F,MRC-5 cells,Human Lung Fibroblast Cells,ORGANISM,14.0,HEOS,,,,
CN1CCCC(CNCC(O)COc2ccc3cc(Br)ccc3c2)C1,CN1CCCC(CNCC(O)COc2ccc3cc(Br)ccc3c2)C1,.,= ,2.03,L. infantum,,,uM,,IC50,In Vitro,,Leish (macro) in Vitro,set10,1.0,F,L. infantum,MHOM/MA(BE)/67,ORGANISM,14.0,HEOS,,,,
CN1CCCC(CNCC(O)COc2ccc3cc(Br)ccc3c2)C1,CN1CCCC(CNCC(O)COc2ccc3cc(Br)ccc3c2)C1,.,= ,1.7,L. infantum,,,uM,,IC50,In Vitro,,Leish (macro) in Vitro,set10,1.0,F,L. infantum,MHOM/MA(BE)/67,ORGANISM,14.0,HEOS,,,,
CN1CCCC(CNCC(O)COc2ccc3cc(Br)ccc3c2)C1,CN1CCCC(CNCC(O)COc2ccc3cc(Br)ccc3c2)C1,.,= ,0.5400298833847046,L. infantum,,,uM,,IC50,In Vitro,,Leish (macro) in Vitro,set10,1.0,F,L. infantum,MHOM/MA(BE)/67,ORGANISM,14.0,HEOS,,,,
O=C(C1CC1)N(Cc1cccnc1)c1cccc(-c2nc3ccccc3s2)c1,O=C(C1CC1)N(Cc1cccnc1)c1cccc(-c2nc3ccccc3s2)c1,.,= ,0.94,Human,,,none,,EH,In Vitro,,Metabolism,set10,1.0,A,Human,Microsomes,ORGANISM,14.0,HEOS,,,,
O=C(C1CC1)N(Cc1cccnc1)c1cccc(-c2nc3ccccc3s2)c1,O=C(C1CC1)N(Cc1cccnc1)c1cccc(-c2nc3ccccc3s2)c1,.,= ,4.0,gLogD,,,none,,logD,In Vitro,,Lipophilicity,set10,1.0,A,gLogD,pH 7.4,ORGANISM,14.0,HEOS,,,,
O=C(C1CC1)N(Cc1cccnc1)c1cccc(-c2nc3ccccc3s2)c1,O=C(C1CC1)N(Cc1cccnc1)c1cccc(-c2nc3ccccc3s2)c1,.,= ,,PBS - pH 6.5,,,ug/ml,,Kinetic,In Vitro,,Solubility,set10,1.0,A,PBS - pH 6.5,NEPH_RT,ORGANISM,14.0,HEOS,,,,
O=C(C1CC1)N(Cc1cccnc1)c1cccc(-c2nc3ccccc3s2)c1,O=C(C1CC1)N(Cc1cccnc1)c1cccc(-c2nc3ccccc3s2)c1,.,= ,5.0,Human,,,Min,,t (1 / 2),In Vitro,,Metabolism,set10,1.0,A,Human,Microsomes,ORGANISM,14.0,HEOS,,,,
O=C(C1CC1)N(Cc1cccnc1)c1cccc(-c2nc3ccccc3s2)c1,O=C(C1CC1)N(Cc1cccnc1)c1cccc(-c2nc3ccccc3s2)c1,.,= ,380.0,Human,,,uL/min/mg,,CLint in vitro,In Vitro,,Metabolism,set10,1.0,A,Human,Microsomes,ORGANISM,14.0,HEOS,,,,
O=C(C1CC1)N(Cc1cccnc1)c1cccc(-c2nc3ccccc3s2)c1,O=C(C1CC1)N(Cc1cccnc1)c1cccc(-c2nc3ccccc3s2)c1,.,= ,3.4,gLogD,,,none,,logD,In Vitro,,Lipophilicity,set10,1.0,A,gLogD,pH 3,ORGANISM,14.0,HEOS,,,,
O=C(C1CC1)N(Cc1cccnc1)c1cccc(-c2nc3ccccc3s2)c1,O=C(C1CC1)N(Cc1cccnc1)c1cccc(-c2nc3ccccc3s2)c1,.,= ,1.4,CYP3A4,,,uM,,IC50,In Vitro,,CYP Inhibition,set10,1.0,A,CYP3A4,testosterone,ORGANISM,14.0,HEOS,,,,
O=C(C1CC1)N(Cc1cccnc1)c1cccc(-c2nc3ccccc3s2)c1,O=C(C1CC1)N(Cc1cccnc1)c1cccc(-c2nc3ccccc3s2)c1,.,= ,0.029,T. cruzi,,,uM,,IC50,In Vitro,,Chagas in Vitro,set10,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
O=C(C1CC1)N(Cc1cccnc1)c1cccc(-c2nc3ccccc3s2)c1,O=C(C1CC1)N(Cc1cccnc1)c1cccc(-c2nc3ccccc3s2)c1,.,= ,60.57,L-6 cells,,,uM,,IC50,In Vitro,,Cytotoxicity in Vitro,set10,1.0,F,L-6 cells,Rat Skeletal Myoblast Cells,ORGANISM,14.0,HEOS,,,,
N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,.,= ,,T. cruzi,,,%,,% inhibition,In Vivo,,"Chagas in vivo at 20 mg/kg, 20 adm days",set10,1.0,F,T. cruzi,Tulahuen Swiss po,ORGANISM,14.0,HEOS,,,,
N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,.,= ,0.02049999999999999,T. cruzi,,,uM,,IC90,In Vitro,,Chagas in Vitro,set10,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,.,= ,0.006,T. cruzi,,,uM,,IC50,In Vitro,,Chagas in Vitro,set10,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,.,= ,4.5,CYP3A4,,,uM,,IC50,In Vitro,,CYP Inhibition,set10,1.0,A,CYP3A4,testosterone,ORGANISM,14.0,HEOS,,,,
N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,.,= ,56.0,Mouse,,,Min,,t (1 / 2),In Vitro,,Metabolism,set10,1.0,A,Mouse,Microsomes,ORGANISM,14.0,HEOS,,,,
N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,.,= ,0.58,Mouse,,,none,,EH,In Vitro,,Metabolism,set10,1.0,A,Mouse,Microsomes,ORGANISM,14.0,HEOS,,,,
N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,.,= ,11.0,Human,,,uL/min/mg,,CLint in vitro,In Vitro,,Metabolism,set10,1.0,A,Human,Microsomes,ORGANISM,14.0,HEOS,,,,
N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,.,= ,31.0,Mouse,,,uL/min/mg,,CLint in vitro,In Vitro,,Metabolism,set10,1.0,A,Mouse,Microsomes,ORGANISM,14.0,HEOS,,,,
N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,.,= ,152.0,Human,,,Min,,t (1 / 2),In Vitro,,Metabolism,set10,1.0,A,Human,Microsomes,ORGANISM,14.0,HEOS,,,,
N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,.,= ,,PBS - pH 6.5,,,ug/ml,,Kinetic,In Vitro,,Solubility,set10,1.0,A,PBS - pH 6.5,NEPH_RT,ORGANISM,14.0,HEOS,,,,
N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,.,= ,2.8,gLogD,,,none,,logD,In Vitro,,Lipophilicity,set10,1.0,A,gLogD,pH 7.4,ORGANISM,14.0,HEOS,,,,
N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,.,= ,0.31,Human,,,none,,EH,In Vitro,,Metabolism,set10,1.0,A,Human,Microsomes,ORGANISM,14.0,HEOS,,,,
N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,.,= ,47.7,Rat,,,none,,% bound,In Vitro,,protein binding,set10,1.0,A,Rat,Liver Microsomes,ORGANISM,14.0,HEOS,,,,
N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,.,= ,17.2,Rat,,,mL/min/kg,,CLblood,In Vitro,,Metabolism,set10,1.0,A,Rat,Hepatocytes,ORGANISM,14.0,HEOS,,,,
N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,.,= ,,T. cruzi,,,%,,% inhibition,In Vivo,,"Chagas in vivo at 20 mg/kg, 20 adm days",set10,1.0,F,T. cruzi,Tulahuen Swiss po,ORGANISM,14.0,HEOS,,,,
N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,.,= ,25.0,Rat,,,mL/min/kg,,CLblood,In Vitro,,Metabolism,set10,1.0,A,Rat,Microsomes,ORGANISM,14.0,HEOS,,,,
N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,.,= ,0.047,T. cruzi,,,uM,,IC90,In Vitro,,Chagas in Vitro,set10,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,.,= ,95.7,rat,,,%,,% bound,In Vitro,,protein binding,set10,1.0,A,rat,plasma,ORGANISM,14.0,HEOS,,,,
N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,.,= ,0.25,Rat,,,none,,EH,In Vitro,,Metabolism,set10,1.0,A,Rat,Hepatocytes,ORGANISM,14.0,HEOS,,,,
N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,.,= ,0.0115,T. cruzi,,,uM,,IC50,In Vitro,,Chagas in Vitro,set10,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,.,= ,93.6,mouse,,,%,,% bound,In Vitro,,protein binding,set10,1.0,A,mouse,plasma,ORGANISM,14.0,HEOS,,,,
N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,.,= ,73.0,Rat,,,Min,,t (1 / 2),In Vitro,,Metabolism,set10,1.0,A,Rat,Microsomes,ORGANISM,14.0,HEOS,,,,
N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,.,= ,24.0,Rat,,,uL/min/mg,,CLint in vitro,In Vitro,,Metabolism,set10,1.0,A,Rat,Microsomes,ORGANISM,14.0,HEOS,,,,
N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,.,= ,0.38,Rat,,,none,,EH,In Vitro,,Metabolism,set10,1.0,A,Rat,Microsomes,ORGANISM,14.0,HEOS,,,,
N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,.,= ,2.1,gLogD,,,none,,logD,In Vitro,,Lipophilicity,set10,1.0,A,gLogD,pH 3,ORGANISM,14.0,HEOS,,,,
N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,.,= ,2.7,CYP2D6,,,uM,,IC50,In Vitro,,CYP Inhibition,set10,1.0,A,CYP2D6,unknown,ORGANISM,14.0,HEOS,,,,
N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,.,= ,15.9,CYP2C19,,,uM,,IC50,In Vitro,,CYP Inhibition,set10,1.0,A,CYP2C19,unknown,ORGANISM,14.0,HEOS,,,,
N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,.,= ,82.0,CACO-2 - pH 7.4/7.4,,,10-6 cm/s,,Papp,In Vitro,,Permeability,set10,1.0,A,CACO-2 - pH 7.4/7.4,A to B,ORGANISM,14.0,HEOS,,,,
N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,.,= ,0.0,T. cruzi,,,%,,Parasitemia clearance after immunosuppression,In Vivo,,"Chagas in vivo at 20 mg/kg, 20 days 2x",set10,1.0,F,T. cruzi,Tulahuen Swiss po,ORGANISM,14.0,HEOS,,,,
